Unnamed: 0,lmin,wmin,temp,supply,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p
1473,23.02913361,239.0353334,65.81640823,0.917676915,6.24E-10,6.74E-10,6.40E-10,4.08E-10,7.18E-09,1.15E+19,6.45E-10,6.55E-10,6.72E-10,3.98E-10,6.89E-09,4.38E+18
1474,24.15952141,228.5861501,-29.30505686,0.838694361,6.42E-10,6.52E-10,6.47E-10,4.03E-10,7.34E-09,1.15E+19,6.87E-10,6.87E-10,6.39E-10,3.75E-10,7.09E-09,4.54E+18
1475,22.59041407,228.345126,101.9544202,0.922268593,7.09E-10,6.52E-10,6.71E-10,3.98E-10,7.36E-09,1.25E+19,6.70E-10,6.63E-10,6.75E-10,3.79E-10,7.86E-09,4.48E+18
1476,25.22945923,244.9367023,109.6028101,0.960924452,6.59E-10,6.19E-10,6.45E-10,4.00E-10,6.88E-09,1.21E+19,6.83E-10,6.50E-10,6.29E-10,4.17E-10,7.50E-09,4.48E+18
1477,24.42996806,227.8902577,89.42706967,0.879522992,6.44E-10,6.27E-10,6.57E-10,3.90E-10,7.28E-09,1.21E+19,6.53E-10,6.47E-10,6.56E-10,3.86E-10,6.64E-09,4.42E+18
1478,23.67972904,234.2437348,-7.128213441,0.85555612,6.52E-10,6.52E-10,6.63E-10,4.19E-10,7.06E-09,1.24E+19,7.00E-10,6.41E-10,6.70E-10,4.09E-10,7.11E-09,4.33E+18
1479,23.62506549,219.97182,2.457882081,0.82336551,6.72E-10,6.39E-10,6.54E-10,3.82E-10,7.16E-09,1.17E+19,6.64E-10,6.43E-10,6.85E-10,3.93E-10,7.02E-09,4.48E+18
1480,23.37541249,223.7238388,109.3176716,0.924064239,6.27E-10,6.16E-10,6.41E-10,4.08E-10,7.27E-09,1.15E+19,6.75E-10,7.23E-10,6.74E-10,4.05E-10,7.37E-09,4.26E+18
1481,23.82669243,237.9280109,48.55126427,0.938524757,6.26E-10,6.45E-10,6.32E-10,4.06E-10,7.04E-09,1.23E+19,6.67E-10,6.59E-10,6.84E-10,4.02E-10,7.25E-09,4.36E+18
1482,24.03672236,240.3423716,59.47566524,0.872014978,6.40E-10,6.24E-10,6.96E-10,3.90E-10,6.80E-09,1.12E+19,7.06E-10,6.43E-10,6.91E-10,3.99E-10,7.20E-09,4.34E+18
1483,24.02722453,227.144246,84.43622531,0.884291945,6.48E-10,6.56E-10,6.43E-10,4.00E-10,6.85E-09,1.19E+19,6.96E-10,6.76E-10,7.09E-10,4.05E-10,7.31E-09,4.59E+18
1484,22.64795039,223.6243935,-17.07873087,0.914575755,6.30E-10,6.49E-10,6.83E-10,3.91E-10,7.67E-09,1.22E+19,6.53E-10,6.77E-10,6.40E-10,3.89E-10,7.03E-09,4.31E+18
1485,23.70701254,231.4442032,48.68518003,0.908757685,6.60E-10,6.77E-10,6.71E-10,3.85E-10,7.55E-09,1.18E+19,6.92E-10,6.85E-10,6.46E-10,4.27E-10,7.04E-09,4.24E+18
1486,23.56787335,230.8626734,57.07552501,0.936889859,6.44E-10,6.37E-10,6.17E-10,4.02E-10,7.23E-09,1.21E+19,6.70E-10,6.72E-10,6.70E-10,4.17E-10,7.36E-09,4.14E+18
1487,24.73282856,224.0184068,57.21027804,0.844580571,6.96E-10,6.27E-10,6.23E-10,3.89E-10,7.23E-09,1.19E+19,6.74E-10,6.71E-10,6.64E-10,4.11E-10,7.08E-09,4.41E+18
1488,25.01508096,221.5391177,-17.41109712,0.952742744,6.89E-10,6.91E-10,6.85E-10,4.13E-10,7.42E-09,1.25E+19,6.68E-10,6.85E-10,6.55E-10,3.88E-10,7.07E-09,4.34E+18
1489,24.10711856,226.0934638,84.43733294,0.973704325,6.47E-10,6.26E-10,6.78E-10,3.97E-10,7.03E-09,1.24E+19,6.97E-10,7.14E-10,6.34E-10,4.15E-10,7.58E-09,4.64E+18
1490,24.77021429,233.8930421,114.0828575,0.96959482,6.58E-10,6.78E-10,6.56E-10,3.89E-10,7.71E-09,1.18E+19,6.48E-10,6.68E-10,6.88E-10,4.16E-10,7.27E-09,4.20E+18
1491,24.211966,238.1727268,20.43824434,0.93198627,6.12E-10,6.34E-10,6.56E-10,3.95E-10,7.52E-09,1.15E+19,6.28E-10,6.70E-10,6.72E-10,4.06E-10,7.29E-09,4.29E+18
1492,23.63614697,226.7096474,-37.9517976,0.907211105,6.67E-10,6.50E-10,6.16E-10,3.91E-10,7.37E-09,1.18E+19,6.63E-10,6.47E-10,6.82E-10,3.99E-10,7.34E-09,4.61E+18
1493,24.02399978,229.7279347,77.87900719,0.876876631,6.50E-10,6.58E-10,6.41E-10,4.00E-10,7.30E-09,1.18E+19,6.61E-10,6.53E-10,6.25E-10,4.12E-10,7.13E-09,4.44E+18
1494,24.32863041,233.1180592,56.58245991,0.845493449,6.45E-10,6.62E-10,6.48E-10,4.16E-10,7.10E-09,1.18E+19,6.71E-10,6.47E-10,6.83E-10,3.90E-10,7.09E-09,4.08E+18
1495,23.61457002,226.9630249,30.62064901,0.860377825,6.44E-10,6.31E-10,6.52E-10,4.24E-10,7.14E-09,1.19E+19,6.73E-10,6.93E-10,6.69E-10,3.78E-10,7.52E-09,4.44E+18
1496,24.78526733,222.3551016,0.941260949,0.856970865,6.74E-10,6.66E-10,6.93E-10,3.84E-10,7.54E-09,1.19E+19,6.68E-10,6.95E-10,6.71E-10,4.17E-10,7.00E-09,4.37E+18
1497,25.27201718,228.6931382,105.744907,0.869112729,6.52E-10,6.45E-10,6.56E-10,3.99E-10,7.16E-09,1.20E+19,6.66E-10,6.61E-10,6.81E-10,4.05E-10,7.23E-09,4.46E+18
1498,24.51594518,236.472432,-42.60922953,0.922099189,6.41E-10,6.35E-10,6.45E-10,3.95E-10,7.52E-09,1.19E+19,6.76E-10,6.69E-10,7.05E-10,4.09E-10,6.60E-09,4.48E+18
1499,24.17477133,227.2155198,-53.12633179,0.871182129,6.33E-10,6.69E-10,6.75E-10,3.86E-10,7.44E-09,1.30E+19,6.68E-10,6.38E-10,6.81E-10,3.77E-10,7.00E-09,4.54E+18
1500,24.41462034,230.4184965,-26.82892639,0.925007407,6.56E-10,6.71E-10,6.60E-10,4.00E-10,7.20E-09,1.15E+19,6.33E-10,6.64E-10,7.01E-10,4.22E-10,7.09E-09,4.37E+18
1501,24.0266897,228.3808776,51.66950717,0.932575081,6.44E-10,6.57E-10,6.02E-10,3.99E-10,7.13E-09,1.21E+19,6.53E-10,6.79E-10,6.79E-10,4.02E-10,7.35E-09,4.34E+18
1502,23.2625178,227.3901851,-39.98981688,0.873967251,6.58E-10,6.35E-10,6.40E-10,3.91E-10,7.33E-09,1.19E+19,6.67E-10,6.27E-10,6.57E-10,3.92E-10,7.14E-09,4.34E+18
1503,24.75918331,224.6504871,0.019870588,0.924185543,6.50E-10,6.60E-10,6.56E-10,3.76E-10,6.84E-09,1.18E+19,6.43E-10,6.68E-10,6.90E-10,3.95E-10,7.13E-09,4.29E+18
1504,23.78106938,222.50881,32.04302661,0.954837138,6.80E-10,6.65E-10,6.78E-10,3.80E-10,7.28E-09,1.28E+19,6.78E-10,6.44E-10,6.92E-10,3.87E-10,6.96E-09,4.16E+18
1505,23.01081639,237.3671144,-35.51837462,0.822676287,6.15E-10,6.98E-10,6.74E-10,4.23E-10,7.31E-09,1.20E+19,6.72E-10,6.52E-10,6.68E-10,3.82E-10,7.25E-09,4.32E+18
1506,23.28795586,234.301497,73.88196455,0.957145736,6.03E-10,6.26E-10,6.27E-10,3.96E-10,7.12E-09,1.19E+19,6.95E-10,7.00E-10,6.80E-10,4.10E-10,7.08E-09,4.30E+18
1507,23.4549351,219.826378,-40.0421294,0.960435366,6.33E-10,6.36E-10,6.59E-10,4.08E-10,6.97E-09,1.22E+19,6.78E-10,6.64E-10,6.70E-10,4.16E-10,6.97E-09,4.26E+18
1508,24.62094647,216.2914869,-12.92847969,0.951049257,6.89E-10,6.49E-10,6.76E-10,3.74E-10,7.21E-09,1.23E+19,6.60E-10,6.63E-10,6.66E-10,3.97E-10,7.43E-09,4.12E+18
1509,21.85781483,234.9733722,57.55989481,0.853330718,6.48E-10,6.89E-10,6.75E-10,3.90E-10,7.33E-09,1.16E+19,6.52E-10,7.18E-10,6.78E-10,3.85E-10,7.00E-09,4.45E+18
1510,23.16052349,229.4009128,15.94715148,0.824896747,6.51E-10,6.10E-10,6.39E-10,3.90E-10,7.53E-09,1.29E+19,6.95E-10,6.55E-10,6.71E-10,3.86E-10,7.02E-09,4.30E+18
1511,25.31994936,244.158927,17.89268772,0.84623457,6.73E-10,6.84E-10,6.31E-10,4.02E-10,6.98E-09,1.25E+19,6.52E-10,6.68E-10,6.17E-10,3.74E-10,6.88E-09,4.36E+18
1512,23.89702135,223.3055712,76.56061026,0.88367919,6.71E-10,6.72E-10,7.26E-10,3.93E-10,6.91E-09,1.26E+19,6.63E-10,6.51E-10,6.52E-10,4.29E-10,7.08E-09,4.41E+18
1513,24.28773741,225.0637147,-21.68196697,0.947468496,6.31E-10,6.45E-10,6.45E-10,4.08E-10,7.37E-09,1.13E+19,6.60E-10,6.47E-10,6.57E-10,4.03E-10,7.11E-09,4.48E+18
1514,23.66608303,236.1319924,-8.170016175,0.890970801,6.36E-10,6.35E-10,6.53E-10,4.07E-10,6.90E-09,1.20E+19,6.92E-10,6.42E-10,6.42E-10,4.01E-10,7.22E-09,4.39E+18
1515,23.52086795,235.2013934,69.92064328,0.970718706,6.64E-10,6.75E-10,6.11E-10,4.00E-10,7.24E-09,1.19E+19,6.53E-10,6.69E-10,6.49E-10,4.05E-10,7.49E-09,4.31E+18
1516,23.81160052,234.2907969,-38.22970434,0.835921374,6.43E-10,6.45E-10,6.41E-10,4.38E-10,7.18E-09,1.19E+19,6.37E-10,6.89E-10,6.34E-10,4.03E-10,7.33E-09,4.31E+18
1517,22.81448837,235.9434234,35.78985457,0.838799931,6.41E-10,6.59E-10,6.46E-10,3.97E-10,7.27E-09,1.22E+19,6.49E-10,6.41E-10,6.54E-10,4.19E-10,7.12E-09,4.37E+18
1518,23.8788265,223.5044219,11.62977183,0.943067373,6.96E-10,6.44E-10,6.58E-10,3.98E-10,7.16E-09,1.25E+19,6.65E-10,6.65E-10,6.66E-10,4.03E-10,7.50E-09,4.25E+18
1519,23.79195907,228.110929,56.95539116,0.959508043,6.93E-10,6.52E-10,6.56E-10,3.94E-10,7.09E-09,1.21E+19,6.63E-10,6.69E-10,7.00E-10,3.92E-10,7.52E-09,4.41E+18
1520,24.40880739,236.7862702,10.13125625,0.8562217,6.46E-10,6.50E-10,6.60E-10,4.22E-10,7.38E-09,1.23E+19,6.60E-10,7.30E-10,6.67E-10,3.93E-10,7.07E-09,4.43E+18
1521,23.17120002,237.256929,40.49625997,0.946446681,6.73E-10,6.57E-10,6.61E-10,4.08E-10,7.13E-09,1.22E+19,6.69E-10,6.78E-10,6.60E-10,4.16E-10,7.53E-09,4.37E+18
1522,23.28217554,217.2149916,72.76367143,0.847593823,6.43E-10,6.64E-10,6.46E-10,4.14E-10,7.13E-09,1.23E+19,6.57E-10,6.69E-10,6.49E-10,4.09E-10,7.32E-09,4.34E+18
1523,24.0931562,220.912799,-31.64485516,0.892774946,6.50E-10,7.03E-10,6.82E-10,3.95E-10,7.06E-09,1.15E+19,6.72E-10,7.24E-10,6.79E-10,3.95E-10,7.02E-09,4.39E+18
1524,24.33820252,225.3519561,116.6080764,0.957792994,6.13E-10,6.56E-10,6.38E-10,3.96E-10,7.40E-09,1.19E+19,6.37E-10,6.30E-10,6.73E-10,4.06E-10,6.71E-09,4.02E+18
1525,24.08568013,230.5834443,-13.33772719,0.962415694,6.14E-10,6.51E-10,6.63E-10,4.10E-10,7.20E-09,1.21E+19,6.61E-10,6.78E-10,6.45E-10,3.98E-10,7.33E-09,4.25E+18
1526,23.8095808,227.6551668,56.05045054,0.851889139,6.69E-10,6.24E-10,6.47E-10,3.89E-10,7.57E-09,1.15E+19,6.60E-10,6.60E-10,7.05E-10,3.93E-10,7.44E-09,4.22E+18
1527,24.14391464,225.1601993,-4.665093993,0.93969813,6.38E-10,6.52E-10,6.74E-10,4.01E-10,7.18E-09,1.24E+19,7.19E-10,7.07E-10,7.03E-10,3.94E-10,7.26E-09,4.08E+18
1528,24.53538747,219.4941554,21.83714506,0.824665024,6.72E-10,6.30E-10,6.44E-10,4.17E-10,7.17E-09,1.19E+19,6.27E-10,6.79E-10,6.96E-10,4.09E-10,7.52E-09,4.54E+18
1529,23.61654001,230.8858167,-43.13371764,0.968097256,6.50E-10,6.40E-10,6.60E-10,4.08E-10,6.94E-09,1.21E+19,6.56E-10,6.43E-10,6.83E-10,3.91E-10,7.31E-09,4.56E+18
1530,23.77251925,236.5129643,54.20163968,0.830410871,6.37E-10,6.29E-10,6.79E-10,3.94E-10,7.67E-09,1.13E+19,6.92E-10,7.07E-10,6.50E-10,4.18E-10,7.48E-09,4.40E+18
1531,23.00276077,211.2446784,-2.186387582,0.965384179,6.27E-10,6.27E-10,6.76E-10,3.89E-10,7.09E-09,1.24E+19,6.68E-10,6.67E-10,6.86E-10,3.67E-10,7.10E-09,4.36E+18
1532,23.21751208,237.0513271,52.5539728,0.883981335,6.55E-10,6.81E-10,6.29E-10,3.97E-10,6.92E-09,1.18E+19,6.69E-10,6.46E-10,6.89E-10,3.82E-10,7.51E-09,4.52E+18
1533,23.35600812,223.3069384,2.708594033,0.91175561,6.45E-10,6.33E-10,6.29E-10,4.09E-10,7.50E-09,1.22E+19,6.56E-10,6.71E-10,6.54E-10,4.05E-10,7.25E-09,4.34E+18
1534,24.34502166,236.5670565,-28.41914541,0.932423332,6.75E-10,6.63E-10,6.77E-10,4.00E-10,7.22E-09,1.14E+19,6.76E-10,6.86E-10,7.02E-10,4.01E-10,7.43E-09,4.46E+18
1535,23.53037602,217.4034652,-40.68576336,0.833646361,6.38E-10,6.40E-10,6.56E-10,4.16E-10,7.25E-09,1.13E+19,6.88E-10,7.10E-10,6.69E-10,4.14E-10,7.45E-09,4.28E+18
1536,22.85077057,225.5846215,50.93466861,0.827895153,6.35E-10,6.47E-10,6.55E-10,3.95E-10,7.09E-09,1.20E+19,6.84E-10,6.53E-10,7.03E-10,3.93E-10,7.31E-09,4.25E+18
1537,24.00349704,228.2517344,98.36329832,0.947957406,6.30E-10,6.50E-10,6.28E-10,4.38E-10,7.27E-09,1.23E+19,6.72E-10,6.45E-10,6.50E-10,4.14E-10,7.02E-09,4.41E+18
1538,23.98444058,235.8202098,2.883754113,0.845856087,6.64E-10,6.58E-10,6.52E-10,4.10E-10,7.33E-09,1.24E+19,6.70E-10,6.72E-10,7.00E-10,3.92E-10,7.26E-09,4.45E+18
1539,22.60671778,233.706239,78.26814247,0.848067234,6.33E-10,6.16E-10,6.48E-10,4.15E-10,6.90E-09,1.16E+19,6.60E-10,6.59E-10,7.06E-10,3.97E-10,7.51E-09,4.25E+18
1540,24.79841145,228.1308006,-5.972456591,0.942766139,6.32E-10,6.66E-10,6.45E-10,3.99E-10,7.35E-09,1.24E+19,6.82E-10,6.81E-10,6.75E-10,3.78E-10,6.99E-09,4.63E+18
1541,23.98847953,238.8806658,107.3204862,0.944896426,6.61E-10,7.12E-10,6.42E-10,3.98E-10,7.10E-09,1.17E+19,6.59E-10,6.78E-10,6.76E-10,3.91E-10,6.70E-09,4.32E+18
1542,23.23438343,232.0510872,114.9528796,0.889161736,6.81E-10,6.50E-10,6.21E-10,4.06E-10,6.94E-09,1.24E+19,6.91E-10,6.62E-10,7.13E-10,4.12E-10,7.22E-09,4.32E+18
1543,23.98724046,248.8554826,116.9950959,0.966705855,6.08E-10,6.48E-10,6.42E-10,3.93E-10,7.45E-09,1.25E+19,6.83E-10,6.83E-10,6.46E-10,4.10E-10,7.06E-09,4.11E+18
1544,23.8336501,229.2332755,-24.59716676,0.841295706,6.19E-10,6.75E-10,6.55E-10,4.16E-10,7.26E-09,1.18E+19,6.69E-10,6.35E-10,6.89E-10,4.17E-10,6.91E-09,4.02E+18
1545,24.01285127,228.695605,39.43439224,0.975688586,6.51E-10,6.62E-10,6.33E-10,4.20E-10,7.52E-09,1.25E+19,6.79E-10,6.79E-10,6.48E-10,4.09E-10,7.02E-09,4.63E+18
1546,24.44174669,227.3645827,33.32952643,0.852993852,6.46E-10,6.57E-10,6.74E-10,3.87E-10,7.41E-09,1.30E+19,6.83E-10,6.50E-10,6.85E-10,4.13E-10,6.89E-09,4.35E+18
1547,24.15567214,229.2471551,69.51232548,0.892860659,6.54E-10,6.25E-10,6.55E-10,4.00E-10,6.93E-09,1.20E+19,6.23E-10,6.97E-10,6.57E-10,4.08E-10,7.04E-09,4.43E+18
1548,23.5843082,232.9759512,-19.07155597,0.873388982,6.80E-10,6.41E-10,6.47E-10,4.09E-10,7.20E-09,1.18E+19,7.05E-10,6.60E-10,6.80E-10,3.92E-10,6.93E-09,4.48E+18
1549,22.89340443,229.6395468,101.8305006,0.862660195,6.25E-10,6.73E-10,6.49E-10,4.16E-10,7.32E-09,1.15E+19,6.67E-10,6.84E-10,6.65E-10,3.95E-10,7.33E-09,4.33E+18
1550,23.72707498,228.4254001,80.78423215,0.929339236,6.65E-10,6.75E-10,6.44E-10,3.82E-10,7.42E-09,1.22E+19,6.77E-10,6.96E-10,6.83E-10,3.99E-10,7.20E-09,4.32E+18
1551,25.5528752,230.5916612,86.22952664,0.824945978,6.50E-10,6.64E-10,6.61E-10,4.05E-10,6.90E-09,1.25E+19,7.00E-10,6.55E-10,7.15E-10,4.02E-10,7.17E-09,4.34E+18
1552,24.31251875,241.0187909,74.22015228,0.871767068,6.28E-10,6.77E-10,6.24E-10,3.96E-10,6.89E-09,1.21E+19,6.49E-10,6.67E-10,6.77E-10,3.80E-10,6.83E-09,4.57E+18
1553,24.06905511,225.4851669,-20.87231073,0.840735253,6.66E-10,6.89E-10,6.24E-10,3.99E-10,7.19E-09,1.20E+19,6.70E-10,6.94E-10,6.41E-10,4.10E-10,7.15E-09,4.02E+18
1554,22.80398099,232.7224915,-37.37318347,0.972641776,6.46E-10,6.77E-10,6.56E-10,3.84E-10,7.30E-09,1.17E+19,6.73E-10,6.49E-10,6.37E-10,3.69E-10,7.14E-09,4.29E+18
1555,23.61382918,217.2145152,-42.4080356,0.890980242,6.44E-10,6.11E-10,6.46E-10,3.88E-10,7.41E-09,1.19E+19,6.78E-10,6.74E-10,6.65E-10,4.04E-10,6.90E-09,4.39E+18
1556,24.13727933,236.2234206,-37.6139894,0.868308785,6.38E-10,6.70E-10,6.49E-10,4.01E-10,7.24E-09,1.14E+19,6.83E-10,6.77E-10,7.17E-10,3.78E-10,7.26E-09,4.68E+18
1557,24.99633623,212.2815755,38.64582439,0.925986273,6.71E-10,6.64E-10,6.58E-10,4.20E-10,6.75E-09,1.21E+19,6.98E-10,6.71E-10,6.83E-10,4.11E-10,7.68E-09,4.39E+18
1558,26.00177601,241.2296913,-52.99115195,0.973166816,6.75E-10,6.77E-10,6.54E-10,4.16E-10,7.25E-09,1.18E+19,6.57E-10,6.71E-10,6.56E-10,4.20E-10,7.02E-09,4.51E+18
1559,23.70889318,238.2719475,14.99006066,0.908587949,6.62E-10,6.07E-10,6.80E-10,4.00E-10,7.22E-09,1.25E+19,6.43E-10,6.71E-10,6.87E-10,4.23E-10,7.25E-09,4.51E+18
1560,23.95931904,246.3154066,117.7224231,0.959066477,6.67E-10,6.44E-10,6.43E-10,3.80E-10,7.13E-09,1.24E+19,6.66E-10,6.69E-10,6.69E-10,4.17E-10,6.90E-09,4.48E+18
1561,23.212555,224.5583819,90.64708717,0.930108041,6.52E-10,6.41E-10,6.13E-10,3.89E-10,7.44E-09,1.20E+19,6.72E-10,6.45E-10,6.56E-10,3.94E-10,7.32E-09,4.42E+18
1562,23.00345177,234.5239235,62.55546146,0.850309661,6.69E-10,6.74E-10,6.12E-10,3.99E-10,7.36E-09,1.22E+19,6.89E-10,6.31E-10,6.62E-10,4.15E-10,7.14E-09,4.43E+18
1563,24.01170204,229.6395321,-17.59190107,0.900777832,6.06E-10,6.57E-10,6.44E-10,4.12E-10,7.20E-09,1.20E+19,6.72E-10,6.89E-10,7.15E-10,4.17E-10,7.22E-09,4.29E+18
1564,23.51539546,234.4432751,67.50754865,0.937038277,6.46E-10,6.56E-10,6.45E-10,3.73E-10,7.24E-09,1.20E+19,6.72E-10,6.70E-10,6.59E-10,4.20E-10,7.05E-09,4.26E+18
1565,24.00333167,232.4172161,83.41950152,0.943920815,6.61E-10,6.64E-10,6.33E-10,4.11E-10,6.94E-09,1.13E+19,7.04E-10,6.64E-10,6.54E-10,4.10E-10,7.15E-09,4.23E+18
1566,24.11051674,218.9910028,66.48524134,0.942332017,6.84E-10,6.62E-10,6.33E-10,3.99E-10,7.29E-09,1.20E+19,6.90E-10,6.84E-10,6.89E-10,4.01E-10,7.37E-09,4.59E+18
1567,23.60855355,238.1617,54.48416266,0.962641012,6.49E-10,6.51E-10,6.79E-10,4.17E-10,7.42E-09,1.18E+19,7.32E-10,6.78E-10,6.79E-10,3.80E-10,7.35E-09,4.57E+18
1568,24.31646854,234.0645241,26.57485188,0.975308235,6.63E-10,6.54E-10,6.16E-10,3.91E-10,7.26E-09,1.19E+19,6.74E-10,6.63E-10,6.93E-10,3.95E-10,7.33E-09,4.13E+18
1569,24.47796413,239.2077127,11.74704196,0.936930553,6.79E-10,6.58E-10,6.69E-10,4.25E-10,7.06E-09,1.15E+19,6.87E-10,6.71E-10,6.81E-10,3.99E-10,6.63E-09,4.37E+18
1570,23.86506091,220.0455692,35.93463777,0.966939181,7.09E-10,6.34E-10,6.46E-10,3.94E-10,7.62E-09,1.19E+19,6.53E-10,6.90E-10,6.91E-10,4.04E-10,7.36E-09,4.16E+18
1571,23.45080014,226.5104039,-38.35160744,0.936750171,6.50E-10,6.26E-10,6.07E-10,4.14E-10,7.25E-09,1.14E+19,6.77E-10,6.63E-10,6.39E-10,4.26E-10,7.13E-09,4.35E+18
1572,23.61351334,247.9916959,-45.10024216,0.966553481,6.21E-10,6.65E-10,6.63E-10,3.92E-10,7.28E-09,1.24E+19,7.21E-10,6.45E-10,6.80E-10,4.16E-10,7.04E-09,4.24E+18
1573,23.64994965,220.7602543,-53.63068896,0.891993979,6.15E-10,6.60E-10,6.42E-10,4.13E-10,7.38E-09,1.24E+19,6.54E-10,7.09E-10,6.71E-10,4.00E-10,7.31E-09,4.43E+18
1574,23.14315107,227.2037736,19.20720926,0.861303745,6.54E-10,6.22E-10,6.61E-10,3.96E-10,7.71E-09,1.13E+19,6.35E-10,6.77E-10,6.89E-10,4.16E-10,7.24E-09,4.18E+18
1575,25.28443455,237.280922,98.88057967,0.900036235,6.45E-10,6.24E-10,6.43E-10,4.12E-10,7.12E-09,1.11E+19,6.58E-10,6.88E-10,6.71E-10,4.03E-10,7.23E-09,4.22E+18
1576,23.4243005,233.1915055,25.06170804,0.911258679,6.58E-10,6.53E-10,6.03E-10,4.10E-10,7.74E-09,1.24E+19,6.73E-10,6.72E-10,6.57E-10,4.01E-10,6.92E-09,4.50E+18
1577,24.63795551,227.5287998,-9.106354478,0.933090897,6.54E-10,6.52E-10,6.32E-10,4.06E-10,6.95E-09,1.15E+19,6.59E-10,6.66E-10,6.79E-10,3.84E-10,7.02E-09,4.30E+18
1578,23.82554797,235.4036969,-1.993498043,0.831329323,6.45E-10,6.46E-10,6.72E-10,3.96E-10,7.47E-09,1.16E+19,6.72E-10,6.70E-10,6.73E-10,4.01E-10,7.02E-09,4.17E+18
1579,24.17002916,223.8621886,92.7617252,0.865027492,6.88E-10,6.20E-10,6.44E-10,3.95E-10,6.95E-09,1.22E+19,6.75E-10,6.84E-10,6.71E-10,4.06E-10,6.94E-09,4.23E+18
1580,22.96624055,219.7190023,93.46090343,0.93054236,6.49E-10,6.61E-10,6.20E-10,4.02E-10,7.77E-09,1.19E+19,6.72E-10,6.67E-10,6.47E-10,4.09E-10,7.14E-09,4.52E+18
1581,24.45855424,224.761244,-39.84593069,0.868474292,6.46E-10,6.37E-10,6.65E-10,4.29E-10,7.22E-09,1.23E+19,6.76E-10,6.38E-10,6.63E-10,3.96E-10,7.54E-09,4.24E+18
1582,23.2952407,237.14886,16.84986963,0.962833079,6.19E-10,6.53E-10,6.62E-10,3.89E-10,7.40E-09,1.16E+19,6.65E-10,6.42E-10,6.90E-10,4.04E-10,7.28E-09,4.54E+18
1583,24.16838389,235.5717913,124.6880896,0.820207648,6.20E-10,6.53E-10,6.49E-10,3.86E-10,7.17E-09,1.19E+19,6.58E-10,6.62E-10,6.70E-10,4.19E-10,7.48E-09,4.51E+18
1584,24.50354392,232.196115,106.3961386,0.844459897,6.77E-10,6.54E-10,6.42E-10,4.18E-10,7.05E-09,1.16E+19,6.96E-10,6.97E-10,6.61E-10,3.97E-10,7.23E-09,4.32E+18
1585,24.02307702,238.5726317,-6.511699837,0.942376953,6.71E-10,6.68E-10,6.30E-10,3.91E-10,7.42E-09,1.20E+19,6.70E-10,6.50E-10,6.50E-10,3.99E-10,7.63E-09,4.24E+18
1586,23.80480538,227.6610522,21.73142839,0.901114206,6.26E-10,6.40E-10,6.37E-10,4.06E-10,7.33E-09,1.24E+19,6.47E-10,6.47E-10,6.59E-10,4.20E-10,7.41E-09,4.39E+18
1587,23.85906356,237.7327645,-34.4775152,0.957892603,6.14E-10,6.29E-10,6.65E-10,3.99E-10,6.98E-09,1.23E+19,6.28E-10,6.77E-10,6.62E-10,4.30E-10,7.13E-09,4.44E+18
1588,23.635169,236.8564532,109.2051296,0.899033964,6.11E-10,6.39E-10,6.58E-10,3.98E-10,7.37E-09,1.19E+19,6.90E-10,6.66E-10,6.83E-10,4.06E-10,6.82E-09,4.43E+18
1589,24.01429789,240.8752667,-5.962793362,0.920709679,6.81E-10,6.51E-10,6.40E-10,4.08E-10,7.40E-09,1.15E+19,6.63E-10,6.87E-10,7.11E-10,3.91E-10,7.37E-09,4.27E+18
1590,24.5487752,227.0703165,55.72408612,0.863661192,6.56E-10,6.73E-10,6.29E-10,3.91E-10,7.30E-09,1.13E+19,6.37E-10,6.92E-10,7.02E-10,4.29E-10,7.08E-09,4.69E+18
1591,24.16967691,226.1812014,-9.996067893,0.924692962,6.28E-10,6.18E-10,6.79E-10,3.80E-10,7.13E-09,1.30E+19,6.68E-10,6.95E-10,6.34E-10,4.18E-10,6.81E-09,4.43E+18
1592,23.87795429,227.4669868,-13.87760751,0.909260391,6.62E-10,6.49E-10,6.90E-10,4.17E-10,7.67E-09,1.13E+19,6.64E-10,6.96E-10,6.47E-10,4.04E-10,6.79E-09,4.17E+18
1593,23.85088486,214.08744,53.56023943,0.927872577,6.70E-10,6.41E-10,6.88E-10,3.82E-10,7.17E-09,1.16E+19,6.50E-10,6.50E-10,6.79E-10,3.95E-10,7.62E-09,4.50E+18
1594,24.86931493,239.0042767,60.47189563,0.83230501,6.40E-10,6.57E-10,6.70E-10,4.01E-10,7.36E-09,1.27E+19,6.63E-10,6.15E-10,6.74E-10,3.87E-10,6.99E-09,4.32E+18
1595,22.56416803,220.2328574,1.712616659,0.848741478,6.57E-10,6.84E-10,6.50E-10,3.94E-10,7.27E-09,1.14E+19,6.95E-10,6.84E-10,6.90E-10,4.09E-10,7.33E-09,4.41E+18
1596,24.51289881,241.3765719,81.71127443,0.94038697,5.85E-10,6.28E-10,6.67E-10,3.91E-10,6.81E-09,1.18E+19,6.63E-10,6.77E-10,6.84E-10,4.04E-10,7.58E-09,4.38E+18
1597,24.8517387,229.0464755,39.45660679,0.91759427,6.58E-10,6.58E-10,6.59E-10,4.01E-10,7.33E-09,1.15E+19,7.34E-10,6.55E-10,6.72E-10,4.11E-10,6.76E-09,4.44E+18
